
96 X 96
	[79.0]		[81.0]		[78.0]		[82.0]		[81.0]		[80.0]		[80.0]		[83.0]		[84.0]		[76.0]		[76.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[12.0]		[16.0]		[14.0]		[16.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	Activity
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventEndMessage
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[25.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventIntermediateMessage
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventStartMultiple
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[25.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventIntermediateMultiple
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	GatewayParallel
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventStartTimer
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventStartEmpty
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[25.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventIntermediateCancel
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventEndError
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[26.0]		[24.0]		[27.0]		[23.0]		[32.0]		[32.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[29.0]		[27.0]		[27.0]		[27.0]		[29.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventStartRule
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[25.0]		[27.0]		[21.0]		[30.0]		[31.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventEndTerminate
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventStartLink
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[25.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventIntermediateLink
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventEndCancel
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventEndLink
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[25.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventIntermediateEmpty
	[24.0]		[21.0]		[28.0]		[21.0]		[21.0]		[24.0]		[25.0]		[28.0]		[22.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[28.0]		[28.0]		[28.0]		[28.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventIntermediateCompensation
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	Task
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	GatewayDataBasedExclusive
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	GatewayComplex
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[24.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventEndEmpty
	[24.0]		[21.0]		[27.0]		[21.0]		[21.0]		[24.0]		[25.0]		[27.0]		[21.0]		[30.0]		[30.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[27.0]		[28.0]		[27.0]		[27.0]		[27.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]		[0.0]	EventIntermediateError
